Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSMUSG00000043881	8.279589832350986	-0.031969791406518296	0.04428169177998708	0.45656334583104347	0.6743286063326448	FALSE
ENSMUSG00000037358	1.4681934991995957	-0.03196993856427947	0.09333750113718099	0.68307355493527	0.8503504798889465	FALSE
ENSMUSG00000011589	5.67831393718768	-0.03198532879308839	0.052738899667575626	0.5256483416262454	0.7331747498265552	FALSE
ENSMUSG00000056941	5.32576523195404	-0.0320240824276	0.05429696272553038	0.5347661557245849	0.7399091522432584	FALSE
ENSMUSG00000102545	1.511549127305116	-0.03206196021446119	0.09230330180818154	0.6810628152653142	0.8490157032348037	FALSE
ENSMUSG00000004451	4.069163929371638	-0.03207281647274028	0.061262398831881996	0.5760266671821721	0.773177319046119	FALSE
ENSMUSG00000079043	3.07733888392993	-0.032074406710392446	0.0691668239707723	0.6149377391795086	0.803565679174551	FALSE
ENSMUSG00000046822	9.178921729337695	-0.03207930886285003	0.04217350923146785	0.4340079634886709	0.6534196609917801	FALSE
ENSMUSG00000021176	1.3854251137609024	-0.032088322423000505	0.09530630283892735	0.6890904588933865	0.8543138711477951	FALSE
ENSMUSG00000035208	1.8512436375127745	-0.03210003986635676	0.08545322971896653	0.661848426998166	0.8355106925744439	FALSE
ENSMUSG00000008822	3.8517178211856318	-0.03210893508302302	0.06276278759938485	0.583483926923916	0.778839527808715	FALSE
ENSMUSG00000003423	4.108249085857792	-0.032143791180750766	0.06100285508015388	0.5732376916602364	0.7715036706632608	FALSE
ENSMUSG00000117943	1.9033004369504865	-0.032150111827293805	0.08455555399204084	0.6643085014258407	0.837472201313073	FALSE
ENSMUSG00000024608	35.545999241565056	-0.03216375607057015	0.022238818991765767	0.1429159409887684	0.2960390503722204	FALSE
ENSMUSG00000001134	2.7251708809234043	-0.0321697969768603	0.07312560009198248	0.6286196526658425	0.8112967203072945	FALSE
ENSMUSG00000024782	9.214731548093907	-0.0321991125751251	0.04209752588873021	0.43158470803407073	0.6513716293416415	FALSE
ENSMUSG00000109714	1.2260046771949886	-0.032241222128233084	0.0995660237620693	0.736653615214374	0.8837517352843363	FALSE
ENSMUSG00000048410	4.191331358059932	-0.0322672899836472	0.06075940759233745	0.5711375966606211	0.7694433802447933	FALSE
ENSMUSG00000024986	1.985710901827097	-0.03230240741905027	0.08312593407201038	0.6584783859112604	0.8331078186584224	FALSE
ENSMUSG00000041420	4.883008299192675	-0.03231561542571631	0.05647709321833076	0.5456253776607535	0.7490421520032761	FALSE
ENSMUSG00000104671	1.820201903414049	-0.03232364689506905	0.08607252222423692	0.6703183565265125	0.8415252498326327	FALSE
ENSMUSG00000024474	14.110304261094376	-0.0323304361284851	0.03434906917678694	0.3349637982503307	0.5513653301586979	FALSE
ENSMUSG00000103065	1.5075335396025822	-0.032336059242188436	0.09240596913288618	0.6786418394807436	0.8472933459039649	FALSE
ENSMUSG00000042364	5.361113290912257	-0.0323412249523355	0.05414005770573211	0.5312607023029196	0.7374235494703969	FALSE
ENSMUSG00000020528	5.530891648639733	-0.03235912634061844	0.05337688408001393	0.5251111899753119	0.7329564493725937	FALSE
ENSMUSG00000019823	3.2387202515667592	-0.032377049989367634	0.0676725119882288	0.6037610106208662	0.7950550371085283	FALSE
ENSMUSG00000031962	1.94227486607054	-0.03240368795260183	0.08389627449574018	0.6604992655311102	0.8344975091310521	FALSE
ENSMUSG00000036299	10.790565087006506	-0.03241626335110834	0.039061064255979404	0.3942517092133661	0.6145060485663206	FALSE
ENSMUSG00000091509	3.41306030079842	-0.032441224547254593	0.06650339468730555	0.5995413830530887	0.7913357309910266	FALSE
ENSMUSG00000042632	4.056599421112706	-0.03244899447136033	0.06134979050767886	0.5720470356662702	0.7702242635771739	FALSE
ENSMUSG00000000392	2.460305745128458	-0.032491988951040336	0.07634588294890608	0.6375140241160825	0.8181351020829033	FALSE
ENSMUSG00000038034	20.047812922700064	-0.03250004480008143	0.028973033839056427	0.25421064580390695	0.453151884989849	FALSE
ENSMUSG00000078784	4.226657348825477	-0.0325038754891191	0.06024596809664733	0.5650142342919431	0.7647062102141459	FALSE
ENSMUSG00000037710	8.771622079414927	-0.03250449846511753	0.043089682455515026	0.43934783595038784	0.6586403755957637	FALSE
ENSMUSG00000055633	3.4725243462233077	-0.03251234688835789	0.06567239383833444	0.6017449664293504	0.7932927916209833	FALSE
ENSMUSG00000026159	13.830451246969124	-0.032533402047779485	0.03468467375436482	0.33621331009763034	0.5528638572533064	FALSE
ENSMUSG00000053769	4.182696851827058	-0.0325474026448761	0.06052405921218251	0.5664317865299384	0.7653819367458027	FALSE
ENSMUSG00000019295	4.526440177126994	-0.03257296901832997	0.05843160716025708	0.5540214838569724	0.7558165981207112	FALSE
ENSMUSG00000026204	46.380947602859116	-0.03261581015145923	0.019192209455933126	0.08725927157292036	0.20141730037311886	FALSE
ENSMUSG00000058979	5.084064994547463	-0.032653931539732284	0.055460691530130994	0.5344413134218791	0.7396582720313903	FALSE
ENSMUSG00000027907	2.542804709731787	-0.03266425994898514	0.07528250658927137	0.6320970983422468	0.8144457242240846	FALSE
ENSMUSG00000022297	3.294616684042941	-0.032668379967340816	0.06718451050575117	0.6067158403461883	0.7973823533835164	FALSE
ENSMUSG00000037752	2.9694519148063248	-0.032677625116162096	0.07022647346306873	0.6102376490810337	0.7998264536768592	FALSE
ENSMUSG00000060924	10.293505696591607	-0.03267866653791809	0.039951976304357956	0.3998182626841909	0.620382874802873	FALSE
ENSMUSG00000085881	2.499242728295567	-0.03268269694844686	0.07581168296253828	0.6337673057108646	0.815364858904869	FALSE
ENSMUSG00000029616	8.268288916817287	-0.03272512765028103	0.04430652724621102	0.44502894639238727	0.6644905308260275	FALSE
ENSMUSG00000042992	5.153908225696816	-0.032736223103502236	0.055115164006191285	0.527366870271386	0.7343782755127928	FALSE
ENSMUSG00000040345	1.8118645860129905	-0.032757914951923636	0.08618518058003818	0.6657732670423547	0.8384285551212206	FALSE
ENSMUSG00000049372	1.7603958902221513	-0.03280998210314023	0.08718750935324912	0.6633661018550172	0.836561725766049	FALSE
ENSMUSG00000029234	5.597475107435796	-0.03282050192555041	0.05309157793404632	0.5172642860848048	0.7270697886366497	FALSE
ENSMUSG00000022427	7.615802296952212	-0.0328284221950785	0.046046037587499124	0.4597204483524552	0.6769482487676608	FALSE
ENSMUSG00000028784	1.1161572195019747	-0.03284859478825884	0.10288804388459011	0.6944071977342937	0.8576032723545948	FALSE
ENSMUSG00000020077	2.9302257807200323	-0.03285871367841712	0.07063147084990835	0.6134732591317515	0.8021711726819178	FALSE
ENSMUSG00000113902	6.202067438097495	-0.03285879649981248	0.05065396646516631	0.49972304782948873	0.7119039174815746	FALSE
ENSMUSG00000022671	3.8266062339219764	-0.03289781145931754	0.0629516440346423	0.575242975335662	0.7726167139742344	FALSE
ENSMUSG00000002257	2.060364213145075	-0.032902682459471234	0.08200117821703472	0.6491965212492156	0.8266496624553487	FALSE
ENSMUSG00000069895	7.410799804228998	-0.03291718081038179	0.0466411957504904	0.46741132495066734	0.68397881220827506	FALSE
ENSMUSG00000027612	6.70696710131525	-0.0329292202394526	0.048851653573163206	0.48249038656260973	0.6971303524132869	FALSE
ENSMUSG00000110040	1.7166722100680445	-0.032935298621061086	0.0880703090608702	0.665323609960486	0.8382425012157171	FALSE
ENSMUSG00000050105	2.0171239919209882	-0.03294108356978914	0.08269036607445943	0.6508767584764823	0.8279083418003589	FALSE
ENSMUSG00000023737	2.016960112950776	-0.03294258946355305	0.08269040772014571	0.6508621979651804	0.8279083418003589	FALSE
ENSMUSG00000020283	5.6767599159837285	-0.03299425923812678	0.052755664220898855	0.5127297926661245	0.7233812009861394	FALSE
ENSMUSG00000098176	2.9177300907770425	-0.033004407197147236	0.07075722520098819	0.6085985946472214	0.7987803995103817	FALSE
ENSMUSG00000025423	7.8615495591511255	-0.03301037444865462	0.045371095012052866	0.45041149028156086	0.6687872186857288	FALSE
ENSMUSG00000029086	3.692257667426251	-0.03302092913421595	0.06425476066174263	0.5802937473690584	0.7760988330905737	FALSE
ENSMUSG00000044080	5.497632120761174	-0.03304277303061697	0.05352630208661835	0.5164554346650202	0.7265232510007682	FALSE
ENSMUSG00000106837	0.9942143284724428	-0.03304957399908317	0.10685270459884351	0.7046384040629305	0.8644711527823377	FALSE
ENSMUSG00000026812	11.298817640802078	-0.033059997655696644	0.03821692648508748	0.37524161136162637	0.595328619595525	FALSE
ENSMUSG00000086477	2.404319060599134	-0.0330682240635516	0.07707008647747962	0.6337205431968753	0.815359915957402	FALSE
ENSMUSG00000074863	3.052892136953261	-0.03307475117127338	0.06942428721645916	0.6054517997374216	0.7962500496147628	FALSE
ENSMUSG00000025793	4.55350990025693	-0.03308586289800588	0.058589892051501696	0.5501189097155874	0.7524920022945718	FALSE
ENSMUSG00000020375	6.40677502173126	-0.0330957157419743	0.04990218912829676	0.49112264300577485	0.7045123347565284	FALSE
ENSMUSG00000043289	1.8036727921738678	-0.03310105381755138	0.08639709601608545	0.6617084066811088	0.8355106925744439	FALSE
ENSMUSG00000038697	4.205355368818432	-0.03310670378171465	0.06038452284831188	0.5585575302011863	0.759627403577039	FALSE
ENSMUSG00000018012	4.161999295062727	-0.033115229092052584	0.06066365617346617	0.5599321846460551	0.760711700759573	FALSE
ENSMUSG00000107002	5.106296205989854	-0.03315710698861586	0.0553533399047889	0.5274809254526868	0.7344832618063981	FALSE
ENSMUSG00000026037	5.70783665906382	-0.03317229833867675	0.0526228102117184	0.5083811348505471	0.7191151465938826	FALSE
ENSMUSG00000105851	1.4120019588062045	-0.033174943821618175	0.09470144023677086	0.6773849186273548	0.8466678456199753	FALSE
ENSMUSG00000046916	1.3684001692213619	-0.0331991703439379	0.09582553795344856	0.6792437001591514	0.847860738019804	FALSE
ENSMUSG00000021270	93.2768508803122	-0.033205092247022706	0.01469203182363716	0.023010891157627826	0.0667182386021758	FALSE
ENSMUSG00000027384	4.802196201189151	-0.033249959107111246	0.05691144790335375	0.5363141895793976	0.7412622054365343	FALSE
ENSMUSG00000041697	18.97626757340042	-0.033271567060354515	0.02976029150684842	0.25386034105367383	0.4526123790705436	FALSE
ENSMUSG00000078314	1.0253016234310361	-0.03329673618875602	0.10581789152167537	0.694168274075136	0.8574196815738204	FALSE
ENSMUSG00000047242	5.133832043640729	-0.03332004223119732	0.05522537418774017	0.5217235577629971	0.73031491607683	FALSE
ENSMUSG00000074971	2.6132580143690674	-0.033334931159471365	0.07446430427392337	0.6218641454376135	0.807157226761297	FALSE
ENSMUSG00000039850	5.746109539014387	-0.03334809091464765	0.05246206196940486	0.5061644853566662	0.7169940144896421	FALSE
ENSMUSG00000038115	2.9528730498698494	-0.03336755366613421	0.07040929500951643	0.6037931789421876	0.7950550371085283	FALSE
ENSMUSG00000039179	3.0398168840809974	-0.03338475267901095	0.06954655845919552	0.6007025443283982	0.7924575580151189	FALSE
ENSMUSG00000087132	1.5780910033890896	-0.033387743439283274	0.09088998060197896	0.6657346837125	0.8384285551212206	FALSE
ENSMUSG00000042644	2.909578896789957	-0.03339246747635056	0.0711918594806401	0.6073751906925847	0.7977829443061781	FALSE
ENSMUSG00000109870	1.254871135277915	-0.03341381837187853	0.09886925370469467	0.6362371826074199	0.817253193912633	FALSE
ENSMUSG00000045268	2.696003410858678	-0.03341671902253008	0.0735205803898711	0.6170033224733664	0.8042519289189396	FALSE
ENSMUSG00000010067	3.870345674150758	-0.0334175371831644	0.06264666786189386	0.5737962004959705	0.7719255881882365	FALSE
ENSMUSG00000086584	1.0643518994443169	-0.033428799543316214	0.10461296204638755	0.6902972623026867	0.855084578244923	FALSE
ENSMUSG00000107526	1.211511063668516	-0.03342961078923138	0.10000497250333308	0.7582323452988	0.8973011241879479	FALSE
ENSMUSG00000024109	46.24483126321006	-0.033436837935722864	0.019222900073640158	0.08006327129601364	0.18791519179827967	FALSE
ENSMUSG00000103214	1.7479754018597675	-0.03343892634019264	0.0874396803130614	0.6567526400200754	0.8318265097397786	FALSE
ENSMUSG00000108555	2.3959932036282785	-0.03345618725558971	0.07718654647851844	0.6300763220854119	0.8125422504009618	FALSE
ENSMUSG00000079450	2.822877043432787	-0.03346549186688133	0.07209790108521302	0.6104060395999994	0.7999503679029103	FALSE
ENSMUSG00000049123	1.2381699058258477	-0.03347602545801555	0.09930785014551358	0.684150028204985	0.8511783329645863	FALSE
ENSMUSG00000070305	2.8659488598100635	-0.033487737364471186	0.07130593477854616	0.6069037978403045	0.7973823533835164	FALSE
ENSMUSG00000018541	4.537145674302676	-0.03349025964797624	0.05838269957044948	0.542844564972048	0.7470060268579497	FALSE
ENSMUSG00000044811	2.0520567816900965	-0.03355307017849762	0.08177278869648455	0.6431893544097989	0.821975658642647	FALSE
ENSMUSG00000045854	3.3131318693774223	-0.03356044554378168	0.06703580024807142	0.596072498106661	0.788825443854562	FALSE
ENSMUSG00000087168	1.6174662560638287	-0.03357938691415012	0.09007298325909063	0.6618067162142536	0.8355106925744439	FALSE
ENSMUSG00000052415	2.996616818092457	-0.03358785978342697	0.06998572513979649	0.6022453125375589	0.793677017154076	FALSE
ENSMUSG00000022285	99.37928553568652	-0.03359178278500524	0.013151395179051542	0.010393359574966145	0.03379131470916171	TRUE
ENSMUSG00000025930	1.9216968034223185	-0.03360407059586268	0.08428187498139736	0.6500761035731515	0.8272796259597953	FALSE
ENSMUSG00000030862	2.391631843809473	-0.03365061918561432	0.07724502993199901	0.6282561069252518	0.8111861118234901	FALSE
ENSMUSG00000020803	4.359042328959579	-0.03365777339804807	0.05943728286388264	0.5468235555335086	0.749874184975822	FALSE
ENSMUSG00000029229	4.642752528499412	-0.03369520729115834	0.05809315843626962	0.5342234448352954	0.739535289771632	FALSE
ENSMUSG00000029708	4.9595336995958945	-0.03370303515862583	0.0560955274714744	0.5266203308842708	0.7336987626494601	FALSE
ENSMUSG00000021427	19.453267199951952	-0.03371853895473292	0.029405396303960038	0.24459583049384695	0.4410027551624637	FALSE
ENSMUSG00000061983	3.8661956463293636	-0.03372095388137165	0.06268373733312305	0.5724322699688708	0.7705304210726732	FALSE
ENSMUSG00000033970	2.8969796050219108	-0.03372187904886016	0.0709829193684228	0.600463203135093	0.7922674593980956	FALSE
ENSMUSG00000051351	7.085482409172059	-0.033725910822952815	0.04790722748511794	0.4321992360020411	0.6520400958013639	FALSE
ENSMUSG00000020009	3.97177384655424	-0.033735405643499534	0.06194138662917467	0.5601421197860355	0.7608880836306983	FALSE
ENSMUSG00000024427	4.0979493051340325	-0.03374371913754962	0.061090436006077706	0.5547705439289395	0.756295373018878	FALSE
ENSMUSG00000038696	6.708904520647531	-0.03374829556441167	0.048848459979645514	0.47206270550409224	0.6880294012936352	FALSE
ENSMUSG00000092167	2.5614507623014036	-0.033755157719635005	0.07508353357703443	0.6199434935366102	0.8060411023691043	FALSE
ENSMUSG00000037260	7.8146101064776685	-0.03376899701471165	0.045498702529932274	0.441242537206882	0.6608028757839288	FALSE
ENSMUSG00000020211	4.611289564329218	-0.03377397014064894	0.05796130683017866	0.5366226916085322	0.741397910726348	FALSE
ENSMUSG00000064289	4.956023071547405	-0.033806125690556084	0.056117688902420505	0.5254664235114127	0.7331747498265552	FALSE
ENSMUSG00000024036	3.0750619958152465	-0.03381114165927668	0.06921671438826725	0.5960241290342743	0.7888163842318593	FALSE
ENSMUSG00000000579	2.8619057742571354	-0.033834417512073514	0.07135947827933702	0.6052616823220105	0.7961609319395675	FALSE
ENSMUSG00000031072	4.1374629114434995	-0.03385256859779322	0.060833823817658	0.5521351373137666	0.7542604199687091	FALSE
ENSMUSG00000038485	17.904786440851225	-0.033854607211373434	0.030612769593327243	0.257789755475772	0.4575996995676734	FALSE
ENSMUSG00000109449	1.787260782067869	-0.03387737293005017	0.08672458439166869	0.6530141432301035	0.829509172781162	FALSE
ENSMUSG00000036160	4.350480024225154	-0.03389420576160111	0.05949041559788895	0.5443092279694837	0.7482512715507115	FALSE
ENSMUSG00000071644	24.418345577578105	-0.03391989989917774	0.02631627936238476	0.19221272050044258	0.3705566319613261	FALSE
ENSMUSG00000049436	1.9569225183760441	-0.03394396609970498	0.08370460422626597	0.6443265312442289	0.8230413605464374	FALSE
ENSMUSG00000039001	18.464095577338803	-0.033949188706671754	0.030657024286822154	0.25935865946459774	0.45931168582539045	FALSE
ENSMUSG00000035692	1.8657826908795079	-0.0339604178022592	0.08525384688396187	0.64534367742938	0.8239528086649595	FALSE
ENSMUSG00000003464	9.59512913402991	-0.03397125377944255	0.04130582632734941	0.3966132719059507	0.616669039646206	FALSE
ENSMUSG00000018774	2.979867683075346	-0.033977004151114536	0.07015032472535519	0.5958504621999314	0.7887513922661903	FALSE
ENSMUSG00000038497	6.492224080553682	-0.03398337190736234	0.04960594508021945	0.4772777034988862	0.6924722224172807	FALSE
ENSMUSG00000040025	6.609613837172172	-0.03398783862060762	0.049190426136661615	0.4713159458983287	0.6873082946396951	FALSE
ENSMUSG00000090122	2.47007558362481	-0.03401462365848106	0.07620163132123413	0.6212705329578201	0.8066071838846165	FALSE
ENSMUSG00000024317	4.303481759585594	-0.03403051645076035	0.05978440958933041	0.5443406639935902	0.7482512715507115	FALSE
ENSMUSG00000038943	2.0399221523068403	-0.03403072447765692	0.0823593974892663	0.639158001393509	0.8192486709717625	FALSE
ENSMUSG00000024235	2.039862253105852	-0.03404188200169144	0.08231050147389571	0.6389019017720025	0.8190309351483049	FALSE
ENSMUSG00000090693	1.3565290367438088	-0.03408808876222498	0.09611025498657022	0.6712787000864	0.8420682425740452	FALSE
ENSMUSG00000023911	2.936330368135104	-0.034111253540559584	0.070590322720825	0.5973406596400866	0.7898434266849534	FALSE
ENSMUSG00000030036	5.029751898806204	-0.03411715266908851	0.055743354469014655	0.5196021175223551	0.7290769888671927	FALSE
ENSMUSG00000109901	4.986928259354132	-0.034120616680809755	0.05596264060133785	0.5208022041104975	0.7295292112906254	FALSE
ENSMUSG00000002032	7.924467316626436	-0.03412631626248147	0.045205346053094723	0.4343558606628274	0.6536952559560522	FALSE
ENSMUSG00000034892	16.70134180668048	-0.03413760940730794	0.03198133562541922	0.2770934318115774	0.48279614970721535	FALSE
ENSMUSG00000020235	8.093931057790876	-0.03413936502616914	0.04475826734322462	0.42993905974273755	0.6499713731295231	FALSE
ENSMUSG00000116810	1.3315205506358496	-0.03414294574878047	0.096780011677488	0.656134738987825	0.8314161977422434	FALSE
ENSMUSG00000068264	3.5532451568813666	-0.03419184117857165	0.06504518430556741	0.5797389082148243	0.7759055071575722	FALSE
ENSMUSG00000028187	3.1021889347679803	-0.03421146304948702	0.06895950382500884	0.5882866915409759	0.7824987490704552	FALSE
ENSMUSG00000047248	5.575154311621784	-0.03423877688472382	0.053199638535663146	0.4990582507681542	0.7112768842255701	FALSE
ENSMUSG00000058093	3.6989087743634084	-0.034292136661035255	0.06391898560496236	0.5642144484658969	0.7641795150083162	FALSE
ENSMUSG00000042851	4.8479626026722125	-0.0343069597113626	0.056680789484041316	0.5220937947481086	0.7304531962245038	FALSE
ENSMUSG00000023973	7.145675596095757	-0.03432710950773088	0.04744340287322209	0.45201685385939383	0.6703328784361362	FALSE
ENSMUSG00000041079	3.228077689868438	-0.03435132344271583	0.0677981879180671	0.5824360495409242	0.7778705532573861	FALSE
ENSMUSG00000104784	1.9009584782868152	-0.03436218220537553	0.08467811869006368	0.6396225232258976	0.8196781620158107	FALSE
ENSMUSG00000026851	9.693138887442114	-0.03437223925035259	0.04111054432850191	0.38867201992117817	0.6087578233971859	FALSE
ENSMUSG00000089929	1.395601317614076	-0.034377494370523475	0.0952213387743812	0.6676307811466085	0.839671574451849	FALSE
ENSMUSG00000029050	18.376956690957396	-0.034392781875298074	0.030230725412952658	0.24790864752151978	0.4452605253820848	FALSE
ENSMUSG00000043162	4.0774453992093145	-0.03442380629290322	0.061236374613207835	0.5482310767628509	0.7511536794276147	FALSE
ENSMUSG00000017716	2.074971503329317	-0.03443402448735844	0.08176954522489062	0.6333819348488952	0.8151450861272584	FALSE
ENSMUSG00000020154	5.945396563505176	-0.03448594486792519	0.05202312782030128	0.48746221663417866	0.7013674051605423	FALSE
ENSMUSG00000019868	5.775328383561688	-0.03450923872248902	0.05234779565139884	0.48938039106750514	0.7031505496740781	FALSE
ENSMUSG00000090581	1.4747834281153436	-0.03450938606242273	0.09337401227892998	0.6598856886603666	0.8338332065638542	FALSE
ENSMUSG00000027679	4.0298739198809095	-0.034517574193190806	0.06155623656001471	0.5482104231105338	0.7511536794276147	FALSE
ENSMUSG00000103663	1.0519552143792072	-0.034537851273161946	0.10500518548606053	0.6810439133425041	0.8490157032348037	FALSE
ENSMUSG00000046314	11.219265517886006	-0.03454066694089738	0.038353017835215296	0.3560240571397571	0.574186814219722	FALSE
ENSMUSG00000027983	3.690140633783004	-0.034568116633633204	0.06398563742656917	0.5614260527323914	0.7618694709448703	FALSE
ENSMUSG00000056305	5.12703505827252	-0.034589087492463366	0.055269050694770706	0.5070713413896769	0.7177968906393213	FALSE
ENSMUSG00000021102	5.561832881783764	-0.03459992008876837	0.05325944077626004	0.49588118443938745	0.7081250191052885	FALSE
ENSMUSG00000059554	4.45229707725891	-0.034651843987405916	0.05889008700438313	0.5318183047515441	0.737623797565339	FALSE
ENSMUSG00000041238	2.932466209337456	-0.03470200660592698	0.07065081471214893	0.595726326595731	0.7887513922661903	FALSE
ENSMUSG00000048281	2.9322422945927387	-0.034702006606893675	0.0706508147121632	0.5957263265825222	0.7887513922661903	FALSE
ENSMUSG00000026825	86.99605875900374	-0.034711587610502165	0.014051245685819759	0.01317995387000158	0.04137821577729632	TRUE
ENSMUSG00000028232	6.529422520249871	-0.03474451578563776	0.04947621560877791	0.4638599865828619	0.6808273325438173	FALSE
ENSMUSG00000038225	2.884632409056933	-0.03474735531577065	0.07114052984082714	0.5955757207312097	0.7887513922661903	FALSE
ENSMUSG00000042816	1.556839206343432	-0.03476241080443418	0.09138742899024091	0.6539848941012925	0.8302777078237401	FALSE
ENSMUSG00000071715	1.4699962228163572	-0.03479478053178149	0.09340879448316568	0.6571633344970098	0.8319981249876505	FALSE
ENSMUSG00000031546	3.8951496228630003	-0.03480709575829806	0.062489417353099305	0.5507491949848184	0.7528788416348241	FALSE
ENSMUSG00000097141	3.7273822655794224	-0.034814673415117584	0.06402373525219245	0.5445067935375982	0.7482635674792936	FALSE
ENSMUSG00000097842	2.955098060209684	-0.03486815566436937	0.07041527369947809	0.5862450992764119	0.781204459200931	FALSE
ENSMUSG00000024130	12.723977570220727	-0.03487458055442962	0.036107793551100484	0.3248542802564428	0.5398702442508655	FALSE
ENSMUSG00000029442	3.4686037106194143	-0.03488075272291804	0.06573894266849453	0.5667137708935033	0.7656157185395311	FALSE
ENSMUSG00000022707	3.3962117088296773	-0.03494522587729433	0.06671375306138663	0.5601235608702293	0.7608880836306983	FALSE
ENSMUSG00000043831	5.245358665111007	-0.034989602804375415	0.05470163899265894	0.5003824804052774	0.7123091779886891	FALSE
ENSMUSG00000021846	4.735849274541601	-0.03499389265092599	0.05728588553235956	0.517426690056649	0.727143650628023	FALSE
ENSMUSG00000047767	4.566334627832592	-0.03502149187496933	0.05823230121503323	0.5233213973263453	0.7315332292132879	FALSE
ENSMUSG00000060019	1.5529177753165382	-0.03502502022618625	0.09154660764889354	0.6519031756243662	0.8288183455858227	FALSE
ENSMUSG00000087611	1.7662796773705054	-0.03506853726795687	0.08714985700019225	0.6421118056251887	0.8212014038491257	FALSE
ENSMUSG00000053110	5.411043007410288	-0.035083753967551125	0.05393445600876163	0.4938294963016164	0.7067941641860774	FALSE
ENSMUSG00000024248	14.811175506970018	-0.0350958986271578	0.03356223741210827	0.28654510018406054	0.49423436246564356	FALSE
ENSMUSG00000004127	3.16851003263768	-0.03510021679062378	0.06836064618139999	0.5777305352491848	0.7742608097445336	FALSE
ENSMUSG00000028796	9.599698563023054	-0.035135366558363246	0.04130361647900506	0.3811315596173777	0.6010709718088544	FALSE
ENSMUSG00000031077	2.1886597758863497	-0.03515131248306204	0.08007651977588366	0.621166166227221	0.8065686940043522	FALSE
ENSMUSG00000001403	1.087357582357904	-0.03517082427883645	0.10391791530554503	0.6741893158169764	0.8441586101090892	FALSE
ENSMUSG00000032469	3.5865160217125256	-0.03520240163148465	0.06479471868140371	0.5584482693470139	0.759627403577039	FALSE
ENSMUSG00000044792	20.004094168093573	-0.035212588565104584	0.029010938808269035	0.21826434060082844	0.4069454979285443	FALSE
ENSMUSG00000024423	32.42575117640689	-0.03523964622029433	0.023160827549258727	0.11093298259985723	0.2427873122637659	FALSE
ENSMUSG00000069208	2.9510346293675447	-0.03524481586402361	0.07046538656595233	0.5846427729569825	0.779674184476223	FALSE
ENSMUSG00000093910	2.9509125456961804	-0.03524481586727272	0.07046538656601473	0.5846427729232193	0.779674184476223	FALSE
ENSMUSG00000000811	2.950818129775093	-0.03524481586837999	0.07046538656603513	0.5846427729117132	0.779674184476223	FALSE
ENSMUSG00000085227	2.3149105161559955	-0.03525476700041663	0.07830321196778456	0.6150363202188751	0.803565679174551	FALSE
ENSMUSG00000021550	3.1639168265236948	-0.03525893744748979	0.06840179205211357	0.5761967604715974	0.7732963517258168	FALSE
ENSMUSG00000026946	2.2716265394741506	-0.03528603614548496	0.07890139048649238	0.6164225814284134	0.8039972133377499	FALSE
ENSMUSG00000034538	2.7375198763402593	-0.03529214535393569	0.07305320932896628	0.5952397516326756	0.7886023824371252	FALSE
ENSMUSG00000039536	9.334681511059271	-0.035293630308476695	0.041855545377568165	0.38492454419946903	0.6048948121991365	FALSE
ENSMUSG00000106993	1.2137902466650534	-0.03530898681480155	0.10005625061937151	0.7284835611842952	0.8789770207244081	FALSE
ENSMUSG00000034801	6.457336985009007	-0.035350685409791714	0.04973651935213654	0.45824560903350653	0.6755619924576691	FALSE
ENSMUSG00000028224	3.9616780456660603	-0.03538668431169019	0.06203437028840386	0.5415488612757393	0.7458172914060621	FALSE
ENSMUSG00000050786	3.160014060300992	-0.03541808637208981	0.06844303143377332	0.5746627430931606	0.7721649547701775	FALSE
ENSMUSG00000032360	2.1412911682760547	-0.03542490219327092	0.08078763442073811	0.6206172453350851	0.8062398344970406	FALSE
ENSMUSG00000026966	4.718944049638158	-0.03543991865712112	0.05738090436684149	0.5127153618691236	0.7233812009861394	FALSE
ENSMUSG00000002416	7.841832918519312	-0.0355167541614733	0.04543615559643865	0.4180647828496976	0.6393476638058047	FALSE
ENSMUSG00000052934	14.939475000195458	-0.035558557925749364	0.03342382548231398	0.2795117655946211	0.48534990866708	FALSE
ENSMUSG00000005057	2.9820080438738015	-0.03558279904457544	0.07015739946399363	0.578490332836096	0.7748964076214437	FALSE
ENSMUSG00000078994	2.180515309452466	-0.03558384807448495	0.08020966906587933	0.6172958150021269	0.8043789326694694	FALSE
ENSMUSG00000093803	4.601065320786705	-0.035610351352514794	0.05830595947926926	0.5218971710103084	0.7304352643804438	FALSE
ENSMUSG00000021619	3.112458406430384	-0.0356169740404309	0.06889285697050351	0.5744668911234556	0.7720656194320684	FALSE
ENSMUSG00000102861	1.4578168918906282	-0.0356429219256293	0.09367170518643461	0.649507436910146	0.826768478891855	FALSE
ENSMUSG00000028347	10.57418154398103	-0.03564364012340743	0.03945348886975717	0.353047870566453	0.5706612665805618	FALSE
ENSMUSG00000017404	25.337283965974073	-0.03566045342653347	0.025847773602690395	0.16293457014589785	0.32716076831853097	FALSE
ENSMUSG00000039483	5.346622774414418	-0.035685125081093776	0.054236475962517405	0.4895203984661545	0.7032228531202009	FALSE
ENSMUSG00000059278	4.244983243442945	-0.03572501272460102	0.060166949568760966	0.5266471720528525	0.7336987626494601	FALSE
ENSMUSG00000032182	4.074984142397353	-0.03573184300746327	0.06126673256894156	0.5326608755403728	0.7382329213278224	FALSE
